"TRIP_ID","season","year","reach_start","RIVER_CODE","baited_hoop_net","boat_electrofishing","unbaited_hoop_net","antenna_temporary","sampling.date","id","water.temp"
"GC20180822","fall",2018,216,"COR",40,0,0,3,2018-08-26,"GC20180822 fall 216",14.5
"GC20190518","spring",2019,216,"COR",3,6,0,0,2019-05-22,"GC20190518 spring 216",11.21
"GC20040402","spring",2004,224,"COR",0,16,0,0,2004-04-12,"GC20040402 spring 224",11.72
"GC20040501","spring",2004,224,"COR",0,24,0,0,2004-05-11,"GC20040501 spring 224",14.11
"GC20050514","spring",2005,224,"COR",0,14,0,0,2005-05-24,"GC20050514 spring 224",15.03
"GC20060506","spring",2006,224,"COR",0,24,0,0,2006-05-17,"GC20060506 spring 224",14.86
"GC20060603","spring",2006,224,"COR",72,0,0,0,2006-06-13,"GC20060603 spring 224",14.45
"GC20090228","spring",2009,224,"COR",0,23,0,0,2009-03-11,"GC20090228 spring 224",9.85
"GC20100401","spring",2010,224,"COR",0,22,0,0,2010-04-11,"GC20100401 spring 224",11.24
"GC20100911","fall",2010,224,"COR",60,0,0,0,2010-09-21,"GC20100911 fall 224",15.18
"GC20110908","fall",2011,224,"COR",68,0,0,0,2011-09-18,"GC20110908 fall 224",16.29
"GC20120908","fall",2012,224,"COR",54,0,0,0,2012-09-17,"GC20120908 fall 224",14.33
"GC20130907","fall",2013,224,"COR",65,0,0,0,2013-09-15,"GC20130907 fall 224",15.34
"GC20140524","spring",2014,224,"COR",0,18,0,0,2014-05-29,"GC20140524 spring 224",15.85
"GC20140906","fall",2014,224,"COR",58,0,0,1,2014-09-14,"GC20140906 fall 224",16.62
"GC20150430","spring",2015,224,"COR",0,24,0,0,2015-05-08,"GC20150430 spring 224",12.49
"GC20150901","fall",2015,224,"COR",30,0,0,5,2015-09-09,"GC20150901 fall 224",16.51
"GC20160827","fall",2016,224,"COR",31,0,0,15,2016-09-03,"GC20160827 fall 224",15.97
"GC20170819","fall",2017,224,"COR",28,0,6,5,2017-08-27,"GC20170819 fall 224",15.23
"GC20180405","spring",2018,224,"COR",3,5,0,0,2018-04-13,"GC20180405 spring 224",11.81
"GC20180426","spring",2018,224,"COR",7,12,0,0,2018-05-03,"GC20180426 spring 224",11.76
"GC20180822","fall",2018,224,"COR",32,0,0,0,2018-08-27,"GC20180822 fall 224",14.71
"GC20190403","spring",2019,224,"COR",3,10,0,0,2019-04-08,"GC20190403 spring 224",11.84
"GC20190907","fall",2019,224,"COR",25,0,0,0,2019-09-12,"GC20190907 fall 224",17.27
"GC20200902","fall",2020,224,"COR",22,0,0,0,2020-09-05,"GC20200902 fall 224",14.88
"GC20040402","spring",2004,232,"COR",0,9,0,0,2004-04-12,"GC20040402 spring 232",11.81
"GC20060408","spring",2006,232,"COR",0,24,0,0,2006-04-19,"GC20060408 spring 232",12.1
"GC20060507","spring",2006,232,"COR",24,0,0,0,2006-05-15,"GC20060507 spring 232",14.52
"GC20090326","spring",2009,232,"COR",0,19,0,0,2009-04-05,"GC20090326 spring 232",10.49
"GC20100401","spring",2010,232,"COR",0,2,0,0,2010-04-11,"GC20100401 spring 232",11.28
"GC20100911","fall",2010,232,"COR",7,0,0,0,2010-09-22,"GC20100911 fall 232",15.48
"GC20110908","fall",2011,232,"COR",14,0,0,0,2011-09-19,"GC20110908 fall 232",16.61
"GC20120908","fall",2012,232,"COR",26,0,0,0,2012-09-18,"GC20120908 fall 232",14.41
"GC20130907","fall",2013,232,"COR",15,0,0,0,2013-09-15,"GC20130907 fall 232",15.48
"GC20140524","spring",2014,232,"COR",0,14,0,0,2014-05-30,"GC20140524 spring 232",15.66
"GC20140906","fall",2014,232,"COR",1,0,0,1,2014-09-15,"GC20140906 fall 232",16.94
"GC20150401","spring",2015,232,"COR",0,17,0,0,2015-04-07,"GC20150401 spring 232",11.81
"GC20190403","spring",2019,232,"COR",2,5,0,0,2019-04-08,"GC20190403 spring 232",11.91
"GC20190907","fall",2019,232,"COR",1,0,0,0,2019-09-12,"GC20190907 fall 232",17.38
"GC20040501","spring",2004,240,"COR",0,24,0,0,2004-05-12,"GC20040501 spring 240",14.1
"GC20040515","spring",2004,240,"COR",36,0,0,0,2004-05-25,"GC20040515 spring 240",13.92
"GC20050514","spring",2005,240,"COR",0,8,0,0,2005-05-25,"GC20050514 spring 240",15.36
"GC20060506","spring",2006,240,"COR",0,24,0,0,2006-05-18,"GC20060506 spring 240",15.15
"GC20060507","spring",2006,240,"COR",45,0,0,0,2006-05-16,"GC20060507 spring 240",14.89
"GC20080327","spring",2008,240,"COR",0,36,0,0,2008-04-09,"GC20080327 spring 240",11.37
"GC20090326","spring",2009,240,"COR",0,29,0,0,2009-04-06,"GC20090326 spring 240",10.94
"GC20100722","fall",2010,240,"COR",4,0,4,0,2010-08-01,"GC20100722 fall 240",15.02
"GC20140403","spring",2014,240,"COR",0,23,0,0,2014-04-13,"GC20140403 spring 240",12.73
"GC20160405","spring",2016,240,"COR",8,24,0,0,2016-04-12,"GC20160405 spring 240",11.92
"GC20050514","spring",2005,248,"COR",0,11,0,0,2005-05-25,"GC20050514 spring 248",15.49
"GC20060408","spring",2006,248,"COR",0,24,0,0,2006-04-20,"GC20060408 spring 248",12.11
"GC20060507","spring",2006,248,"COR",3,0,0,0,2006-05-16,"GC20060507 spring 248",15.01
"GC20090228","spring",2009,248,"COR",0,25,0,0,2009-03-12,"GC20090228 spring 248",10.2
"GC20100401","spring",2010,248,"COR",0,24,0,0,2010-04-12,"GC20100401 spring 248",11.75
"GC20100506","spring",2010,248,"COR",0,24,0,0,2010-05-17,"GC20100506 spring 248",12.83
"GC20120511","spring",2012,248,"COR",0,21,0,0,2012-05-25,"GC20120511 spring 248",14.96
"GC20130404","spring",2013,248,"COR",0,20,0,0,2013-04-12,"GC20130404 spring 248",10.89
"GC20160827","fall",2016,248,"COR",30,0,0,7,2016-09-04,"GC20160827 fall 248",16.42
"GC20170402","spring",2017,248,"COR",5,10,0,0,2017-04-08,"GC20170402 spring 248",11.9
"GC20040402","spring",2004,256,"COR",0,16,0,0,2004-04-13,"GC20040402 spring 256",12.16
"GC20050416","spring",2005,256,"COR",0,24,0,0,2005-04-27,"GC20050416 spring 256",13.3
"GC20080327","spring",2008,256,"COR",0,36,0,0,2008-04-10,"GC20080327 spring 256",11.05
"GC20110507","spring",2011,256,"COR",0,30,0,0,2011-05-21,"GC20110507 spring 256",10.8
"GC20130404","spring",2013,256,"COR",0,2,0,0,2013-04-13,"GC20130404 spring 256",11.31
"GC20130525","spring",2013,256,"COR",0,20,0,0,2013-06-04,"GC20130525 spring 256",14.03
"GC20140403","spring",2014,256,"COR",0,18,0,0,2014-04-14,"GC20140403 spring 256",12.87
"GC20140719","fall",2014,256,"COR",0,0,1,0,2014-08-02,"GC20140719 fall 256",16.89
"GC20160519","spring",2016,256,"COR",10,24,0,0,2016-05-26,"GC20160519 spring 256",13.37
"GC20170402","spring",2017,256,"COR",1,2,0,0,2017-04-08,"GC20170402 spring 256",11.94
"GC20190518","spring",2019,256,"COR",5,15,0,0,2019-05-23,"GC20190518 spring 256",11.32
"GC20040402","spring",2004,264,"COR",0,8,0,0,2004-04-13,"GC20040402 spring 264",12.24
"GC20040501","spring",2004,264,"COR",0,19,0,0,2004-05-13,"GC20040501 spring 264",14.26
"GC20050514","spring",2005,264,"COR",0,15,0,0,2005-05-26,"GC20050514 spring 264",15.64
"GC20070308","spring",2007,264,"COR",0,26,0,0,2007-03-20,"GC20070308 spring 264",11.89
"GC20070915","fall",2007,264,"COR",0,29,0,0,2007-09-25,"GC20070915 fall 264",14.24
"GC20100506","spring",2010,264,"COR",0,24,0,0,2010-05-18,"GC20100506 spring 264",13.13
"GC20100722","fall",2010,264,"COR",4,0,4,0,2010-08-02,"GC20100722 fall 264",15.37
"GC20140403","spring",2014,264,"COR",0,6,0,0,2014-04-14,"GC20140403 spring 264",12.94
"GC20150430","spring",2015,264,"COR",0,24,0,0,2015-05-09,"GC20150430 spring 264",12.51
"GC20170525","spring",2017,264,"COR",13,14,0,0,2017-05-31,"GC20170525 spring 264",15.1
"GC20040402","spring",2004,272,"COR",0,4,0,0,2004-04-14,"GC20040402 spring 272",12.53
"GC20040501","spring",2004,272,"COR",0,5,0,0,2004-05-13,"GC20040501 spring 272",14.4
"GC20040515","spring",2004,272,"COR",36,0,0,0,2004-05-26,"GC20040515 spring 272",14.52
"GC20050514","spring",2005,272,"COR",0,9,0,0,2005-05-26,"GC20050514 spring 272",15.76
"GC20060603","spring",2006,272,"COR",69,0,0,0,2006-06-15,"GC20060603 spring 272",15.1
"GC20070308","spring",2007,272,"COR",0,11,0,0,2007-03-20,"GC20070308 spring 272",11.93
"GC20070915","fall",2007,272,"COR",0,1,0,0,2007-09-25,"GC20070915 fall 272",14.33
"GC20090326","spring",2009,272,"COR",0,25,0,0,2009-04-07,"GC20090326 spring 272",11.33
"GC20100401","spring",2010,272,"COR",0,6,0,0,2010-04-13,"GC20100401 spring 272",11.95
"GC20100911","fall",2010,272,"COR",46,0,0,0,2010-09-24,"GC20100911 fall 272",15.7
"GC20110507","spring",2011,272,"COR",0,9,0,0,2011-05-22,"GC20110507 spring 272",11.16
"GC20110908","fall",2011,272,"COR",44,0,0,0,2011-09-20,"GC20110908 fall 272",16.73
"GC20120511","spring",2012,272,"COR",0,24,0,0,2012-05-26,"GC20120511 spring 272",15.14
"GC20120908","fall",2012,272,"COR",54,0,0,0,2012-09-19,"GC20120908 fall 272",14.81
"GC20130907","fall",2013,272,"COR",55,0,0,0,2013-09-17,"GC20130907 fall 272",15.85
"GC20140906","fall",2014,272,"COR",28,0,0,1,2014-09-16,"GC20140906 fall 272",17.56
"GC20150401","spring",2015,272,"COR",0,4,0,0,2015-04-08,"GC20150401 spring 272",12.12
"GC20150901","fall",2015,272,"COR",13,0,0,2,2015-09-10,"GC20150901 fall 272",16.97
"GC20160405","spring",2016,272,"COR",8,24,0,0,2016-04-13,"GC20160405 spring 272",12.58
"GC20160827","fall",2016,272,"COR",19,0,0,23,2016-09-05,"GC20160827 fall 272",16.74
"GC20170402","spring",2017,272,"COR",10,18,0,0,2017-04-09,"GC20170402 spring 272",12.07
"GC20170525","spring",2017,272,"COR",6,12,0,0,2017-05-31,"GC20170525 spring 272",15.21
"GC20170819","fall",2017,272,"COR",27,0,0,3,2017-08-28,"GC20170819 fall 272",15.82
"GC20180822","fall",2018,272,"COR",17,0,0,1,2018-08-28,"GC20180822 fall 272",15.29
"GC20190907","fall",2019,272,"COR",10,0,0,1,2019-09-13,"GC20190907 fall 272",17.53
"GC20200902","fall",2020,272,"COR",11,0,0,0,2020-09-06,"GC20200902 fall 272",15.66
"PA20200902","fall",2020,272,"COR",0,0,0,2,2020-09-07,"PA20200902 fall 272",15.92
"GC20040402","spring",2004,280,"COR",0,20,0,0,2004-04-14,"GC20040402 spring 280",12.6
"GC20050416","spring",2005,280,"COR",0,24,0,0,2005-04-28,"GC20050416 spring 280",13.57
"GC20060506","spring",2006,280,"COR",0,24,0,0,2006-05-19,"GC20060506 spring 280",15.96
"GC20060603","spring",2006,280,"COR",3,0,0,0,2006-06-16,"GC20060603 spring 280",14.99
"GC20070308","spring",2007,280,"COR",0,36,0,0,2007-03-21,"GC20070308 spring 280",12.02
"GC20070915","fall",2007,280,"COR",0,30,0,0,2007-09-26,"GC20070915 fall 280",14.37
"GC20100401","spring",2010,280,"COR",0,18,0,0,2010-04-13,"GC20100401 spring 280",12
"GC20100911","fall",2010,280,"COR",16,0,0,0,2010-09-23,"GC20100911 fall 280",15.98
"GC20110507","spring",2011,280,"COR",0,21,0,0,2011-05-22,"GC20110507 spring 280",11.21
"GC20110908","fall",2011,280,"COR",26,0,0,0,2011-09-21,"GC20110908 fall 280",16.69
"GC20120908","fall",2012,280,"COR",19,0,0,0,2012-09-19,"GC20120908 fall 280",14.89
"GC20130907","fall",2013,280,"COR",20,0,0,0,2013-09-17,"GC20130907 fall 280",15.94
"GC20140906","fall",2014,280,"COR",2,0,0,0,2014-09-16,"GC20140906 fall 280",17.61
"GC20150401","spring",2015,280,"COR",0,20,0,0,2015-04-08,"GC20150401 spring 280",12.2
"GC20150901","fall",2015,280,"COR",17,0,0,2,2015-09-10,"GC20150901 fall 280",17.07
"GC20160827","fall",2016,280,"COR",10,0,0,8,2016-09-05,"GC20160827 fall 280",16.81
"GC20170525","spring",2017,280,"COR",13,14,0,0,2017-06-01,"GC20170525 spring 280",15.09
"GC20170819","fall",2017,280,"COR",5,0,0,0,2017-08-28,"GC20170819 fall 280",15.91
"GC20180822","fall",2018,280,"COR",12,0,0,0,2018-08-28,"GC20180822 fall 280",15.36
"GC20190403","spring",2019,280,"COR",5,10,0,0,2019-04-09,"GC20190403 spring 280",12.51
"GC20190907","fall",2019,280,"COR",9,0,0,0,2019-09-13,"GC20190907 fall 280",17.59
"GC20200902","fall",2020,280,"COR",10,0,0,0,2020-09-06,"GC20200902 fall 280",15.75
"GC20040515","spring",2004,288,"COR",36,0,0,0,2004-05-27,"GC20040515 spring 288",14.79
"GC20050514","spring",2005,288,"COR",0,7,0,0,2005-05-27,"GC20050514 spring 288",15.95
"GC20060408","spring",2006,288,"COR",0,6,0,0,2006-04-21,"GC20060408 spring 288",12.73
"GC20060507","spring",2006,288,"COR",36,0,0,0,2006-05-17,"GC20060507 spring 288",15.76
"GC20090228","spring",2009,288,"COR",0,4,0,0,2009-03-13,"GC20090228 spring 288",10.49
"GC20100722","fall",2010,288,"COR",2,0,2,0,2010-08-03,"GC20100722 fall 288",15.77
"GC20110507","spring",2011,288,"COR",0,17,0,0,2011-05-23,"GC20110507 spring 288",11.61
"GC20130404","spring",2013,288,"COR",0,17,0,0,2013-04-13,"GC20130404 spring 288",11.56
"GC20130720","fall",2013,288,"COR",40,0,0,0,2013-08-01,"GC20130720 fall 288",15.22
"GC20150430","spring",2015,288,"COR",0,20,0,0,2015-05-10,"GC20150430 spring 288",12.25
"GC20170819","fall",2017,288,"COR",2,0,0,0,2017-08-29,"GC20170819 fall 288",16.13
"GC20180426","spring",2018,288,"COR",10,19,0,0,2018-05-04,"GC20180426 spring 288",12.61
"GC20190403","spring",2019,288,"COR",2,12,0,0,2019-04-09,"GC20190403 spring 288",12.59
"GC20190518","spring",2019,288,"COR",6,16,0,0,2019-05-24,"GC20190518 spring 288",11.71
"GC20040402","spring",2004,296,"COR",0,11,0,0,2004-04-15,"GC20040402 spring 296",12.92
"GC20040501","spring",2004,296,"COR",0,12,0,0,2004-05-14,"GC20040501 spring 296",14.58
"GC20050514","spring",2005,296,"COR",0,16,0,0,2005-05-27,"GC20050514 spring 296",16.08
"GC20060408","spring",2006,296,"COR",0,18,0,0,2006-04-21,"GC20060408 spring 296",12.82
"GC20060507","spring",2006,296,"COR",36,0,0,0,2006-05-18,"GC20060507 spring 296",16.08
"GC20070308","spring",2007,296,"COR",0,24,0,0,2007-03-22,"GC20070308 spring 296",12.07
"GC20070915","fall",2007,296,"COR",0,29,0,0,2007-09-27,"GC20070915 fall 296",14.52
"GC20090228","spring",2009,296,"COR",0,17,0,0,2009-03-13,"GC20090228 spring 296",10.55
"GC20100506","spring",2010,296,"COR",0,24,0,0,2010-05-19,"GC20100506 spring 296",13.78
"GC20110507","spring",2011,296,"COR",0,13,0,0,2011-05-23,"GC20110507 spring 296",11.66
"GC20120511","spring",2012,296,"COR",0,24,0,0,2012-05-27,"GC20120511 spring 296",15.07
"GC20130404","spring",2013,296,"COR",0,3,0,0,2013-04-13,"GC20130404 spring 296",11.64
"GC20130525","spring",2013,296,"COR",0,20,0,0,2013-06-05,"GC20130525 spring 296",14.36
"GC20140524","spring",2014,296,"COR",0,7,0,0,2014-05-31,"GC20140524 spring 296",16.78
"GC20150901","fall",2015,296,"COR",34,0,0,4,2015-09-11,"GC20150901 fall 296",17.09
"GC20160519","spring",2016,296,"COR",10,24,0,0,2016-05-27,"GC20160519 spring 296",13.6
"GC20160827","fall",2016,296,"COR",38,0,0,11,2016-09-06,"GC20160827 fall 296",16.91
"GC20170402","spring",2017,296,"COR",14,23,0,0,2017-04-10,"GC20170402 spring 296",12.16
"GC20170819","fall",2017,296,"COR",13,0,0,3,2017-08-29,"GC20170819 fall 296",16.21
"GC20180426","spring",2018,296,"COR",1,1,0,0,2018-05-04,"GC20180426 spring 296",12.7
"GC20190518","spring",2019,296,"COR",0,4,0,0,2019-05-24,"GC20190518 spring 296",11.77
"GC20040402","spring",2004,304,"COR",0,10,0,0,2004-04-15,"GC20040402 spring 304",13
"GC20040501","spring",2004,304,"COR",0,11,0,0,2004-05-14,"GC20040501 spring 304",14.73
"GC20050416","spring",2005,304,"COR",0,24,0,0,2005-04-29,"GC20050416 spring 304",13.51
"GC20060506","spring",2006,304,"COR",0,24,0,0,2006-05-20,"GC20060506 spring 304",16.28
"GC20070308","spring",2007,304,"COR",0,12,0,0,2007-03-22,"GC20070308 spring 304",12.15
"GC20070915","fall",2007,304,"COR",0,5,0,0,2007-09-27,"GC20070915 fall 304",14.62
"GC20080327","spring",2008,304,"COR",0,36,0,0,2008-04-11,"GC20080327 spring 304",11.38
"GC20090228","spring",2009,304,"COR",0,23,0,0,2009-03-14,"GC20090228 spring 304",10.52
"GC20100401","spring",2010,304,"COR",0,14,0,0,2010-04-14,"GC20100401 spring 304",12.35
"GC20140524","spring",2014,304,"COR",0,31,0,0,2014-06-01,"GC20140524 spring 304",16.64
"GC20150401","spring",2015,304,"COR",0,16,0,0,2015-04-09,"GC20150401 spring 304",12.23
"GC20160519","spring",2016,304,"COR",3,16,0,0,2016-05-28,"GC20160519 spring 304",13.6
"GC20170525","spring",2017,304,"COR",7,14,0,0,2017-06-02,"GC20170525 spring 304",15.37
"GC20200902","fall",2020,304,"COR",20,0,0,0,2020-09-07,"GC20200902 fall 304",16.34
"GC20040402","spring",2004,312,"COR",0,3,0,0,2004-04-15,"GC20040402 spring 312",13.08
"GC20040501","spring",2004,312,"COR",0,1,0,0,2004-05-14,"GC20040501 spring 312",14.88
"GC20040515","spring",2004,312,"COR",9,0,0,0,2004-05-28,"GC20040515 spring 312",15.26
"GC20050514","spring",2005,312,"COR",0,23,0,0,2005-05-28,"GC20050514 spring 312",16.21
"GC20060408","spring",2006,312,"COR",0,2,0,0,2006-04-22,"GC20060408 spring 312",12.9
"GC20080327","spring",2008,312,"COR",0,27,0,0,2008-04-12,"GC20080327 spring 312",11.27
"GC20090326","spring",2009,312,"COR",0,28,0,0,2009-04-08,"GC20090326 spring 312",11.82
"GC20100401","spring",2010,312,"COR",0,10,0,0,2010-04-14,"GC20100401 spring 312",12.42
"GC20100506","spring",2010,312,"COR",0,22,0,0,2010-05-20,"GC20100506 spring 312",14.33
"GC20120511","spring",2012,312,"COR",0,6,0,0,2012-05-28,"GC20120511 spring 312",15.19
"GC20140524","spring",2014,312,"COR",0,8,0,0,2014-06-02,"GC20140524 spring 312",16.99
"GC20150401","spring",2015,312,"COR",0,9,0,0,2015-04-09,"GC20150401 spring 312",12.33
"GC20160519","spring",2016,312,"COR",15,25,0,0,2016-05-29,"GC20160519 spring 312",14.03
"GC20170402","spring",2017,312,"COR",16,18,0,0,2017-04-11,"GC20170402 spring 312",12.33
"GC20170525","spring",2017,312,"COR",9,6,0,0,2017-06-02,"GC20170525 spring 312",15.54
"GC20170819","fall",2017,312,"COR",18,0,0,1,2017-08-30,"GC20170819 fall 312",16.56
"GC20180405","spring",2018,312,"COR",9,18,0,0,2018-04-14,"GC20180405 spring 312",12.3
"GC20180822","fall",2018,312,"COR",8,0,0,0,2018-08-29,"GC20180822 fall 312",16.08
"GC20190403","spring",2019,312,"COR",4,19,0,0,2019-04-10,"GC20190403 spring 312",12.69
"GC20190907","fall",2019,312,"COR",13,0,0,0,2019-09-14,"GC20190907 fall 312",17.9
"GC20200902","fall",2020,312,"COR",15,0,0,0,2020-09-08,"GC20200902 fall 312",16.46
"GC20040501","spring",2004,320,"COR",0,30,0,0,2004-05-15,"GC20040501 spring 320",15.04
"GC20040515","spring",2004,320,"COR",27,0,0,0,2004-05-28,"GC20040515 spring 320",15.4
"GC20050416","spring",2005,320,"COR",0,31,0,0,2005-04-30,"GC20050416 spring 320",13.78
"GC20050514","spring",2005,320,"COR",0,7,0,0,2005-05-28,"GC20050514 spring 320",16.37
"GC20060408","spring",2006,320,"COR",0,28,0,0,2006-04-22,"GC20060408 spring 320",13
"GC20060507","spring",2006,320,"COR",36,0,0,0,2006-05-19,"GC20060507 spring 320",16.67
"GC20070308","spring",2007,320,"COR",0,34,0,0,2007-03-23,"GC20070308 spring 320",12.16
"GC20070915","fall",2007,320,"COR",0,36,0,0,2007-09-28,"GC20070915 fall 320",14.45
"GC20080327","spring",2008,320,"COR",0,7,0,0,2008-04-12,"GC20080327 spring 320",11.38
"GC20090326","spring",2009,320,"COR",0,32,0,0,2009-04-09,"GC20090326 spring 320",12.07
"GC20100401","spring",2010,320,"COR",0,8,0,0,2010-04-15,"GC20100401 spring 320",12.61
"GC20100506","spring",2010,320,"COR",0,2,0,0,2010-05-21,"GC20100506 spring 320",14.78
"GC20120511","spring",2012,320,"COR",0,18,0,0,2012-05-28,"GC20120511 spring 320",15.35
"GC20160405","spring",2016,320,"COR",5,11,0,0,2016-04-14,"GC20160405 spring 320",13.15
"GC20160519","spring",2016,320,"COR",12,31,0,0,2016-05-30,"GC20160519 spring 320",14.24
"GC20170402","spring",2017,320,"COR",4,6,0,0,2017-04-11,"GC20170402 spring 320",12.44
"GC20170525","spring",2017,320,"COR",16,20,0,0,2017-06-03,"GC20170525 spring 320",15.72
"GC20170819","fall",2017,320,"COR",15,0,0,2,2017-08-30,"GC20170819 fall 320",16.67
"GC20180405","spring",2018,320,"COR",3,5,0,0,2018-04-14,"GC20180405 spring 320",12.39
"GC20180822","fall",2018,320,"COR",22,0,0,0,2018-08-29,"GC20180822 fall 320",16.15
"GC20190403","spring",2019,320,"COR",3,4,0,0,2019-04-10,"GC20190403 spring 320",12.76
"GC20190907","fall",2019,320,"COR",11,0,0,0,2019-09-14,"GC20190907 fall 320",18.01
"GC20200902","fall",2020,320,"COR",15,0,0,0,2020-09-08,"GC20200902 fall 320",16.57
"GC20040402","spring",2004,328,"COR",0,15,0,0,2004-04-16,"GC20040402 spring 328",13.47
"GC20080327","spring",2008,328,"COR",0,33,0,0,2008-04-13,"GC20080327 spring 328",11.66
"GC20100401","spring",2010,328,"COR",0,22,0,0,2010-04-15,"GC20100401 spring 328",12.69
"GC20110507","spring",2011,328,"COR",0,30,0,0,2011-05-24,"GC20110507 spring 328",12.3
"GC20130525","spring",2013,328,"COR",0,20,0,0,2013-06-06,"GC20130525 spring 328",14.93
"GC20140524","spring",2014,328,"COR",0,17,0,0,2014-06-02,"GC20140524 spring 328",17.32
"GC20160405","spring",2016,328,"COR",3,12,0,0,2016-04-14,"GC20160405 spring 328",13.26
"GC20180426","spring",2018,328,"COR",5,10,0,0,2018-05-05,"GC20180426 spring 328",13.41
"GC20200902","fall",2020,328,"COR",26,0,0,0,2020-09-09,"GC20200902 fall 328",16.17
"GC20040402","spring",2004,336,"COR",0,15,0,0,2004-04-16,"GC20040402 spring 336",13.56
"GC20050416","spring",2005,336,"COR",0,30,0,0,2005-05-01,"GC20050416 spring 336",14.25
"GC20060408","spring",2006,336,"COR",0,15,0,0,2006-04-23,"GC20060408 spring 336",13.47
"GC20060507","spring",2006,336,"COR",30,0,0,0,2006-05-20,"GC20060507 spring 336",16.98
"GC20070308","spring",2007,336,"COR",0,34,0,0,2007-03-24,"GC20070308 spring 336",12.07
"GC20080327","spring",2008,336,"COR",0,2,0,0,2008-04-13,"GC20080327 spring 336",11.75
"GC20090228","spring",2009,336,"COR",0,31,0,0,2009-03-15,"GC20090228 spring 336",10.9
"GC20100506","spring",2010,336,"COR",0,4,0,0,2010-05-21,"GC20100506 spring 336",15.03
"GC20110507","spring",2011,336,"COR",0,30,0,0,2011-05-25,"GC20110507 spring 336",12.59
"GC20120511","spring",2012,336,"COR",0,19,0,0,2012-05-29,"GC20120511 spring 336",15.7
"GC20130404","spring",2013,336,"COR",0,20,0,0,2013-04-14,"GC20130404 spring 336",12.43
"GC20130720","fall",2013,336,"COR",40,0,0,0,2013-08-02,"GC20130720 fall 336",15.97
"GC20140524","spring",2014,336,"COR",0,6,0,0,2014-06-03,"GC20140524 spring 336",17.51
"GC20140906","fall",2014,336,"COR",30,0,0,1,2014-09-17,"GC20140906 fall 336",18.52
"GC20150401","spring",2015,336,"COR",0,15,0,0,2015-04-10,"GC20150401 spring 336",12.63
"GC20150901","fall",2015,336,"COR",22,0,0,2,2015-09-12,"GC20150901 fall 336",17.53
"GC20160519","spring",2016,336,"COR",5,13,0,0,2016-05-31,"GC20160519 spring 336",14.47
"GC20160827","fall",2016,336,"COR",28,0,0,14,2016-09-07,"GC20160827 fall 336",17.35
"GC20170402","spring",2017,336,"COR",7,13,0,0,2017-04-12,"GC20170402 spring 336",12.76
"GC20180426","spring",2018,336,"COR",9,14,0,0,2018-05-05,"GC20180426 spring 336",13.52
"GC20190518","spring",2019,336,"COR",8,8,0,0,2019-05-25,"GC20190518 spring 336",12.73
"PA20140719","fall",2014,336,"COR",0,0,0,150,2014-08-01,"PA20140719 fall 336",18.31
"GC20040501","spring",2004,344,"COR",0,12,0,0,2004-05-16,"GC20040501 spring 344",15.38
"GC20060408","spring",2006,344,"COR",0,15,0,0,2006-04-23,"GC20060408 spring 344",13.55
"GC20060507","spring",2006,344,"COR",18,0,0,0,2006-05-21,"GC20060507 spring 344",16.89
"GC20070308","spring",2007,344,"COR",0,23,0,0,2007-03-25,"GC20070308 spring 344",12.27
"GC20100506","spring",2010,344,"COR",0,56,0,0,2010-05-22,"GC20100506 spring 344",15.32
"GC20100722","fall",2010,344,"COR",4,0,4,0,2010-08-04,"GC20100722 fall 344",16.75
"GC20120511","spring",2012,344,"COR",0,5,0,0,2012-05-29,"GC20120511 spring 344",15.89
"GC20150401","spring",2015,344,"COR",0,9,0,0,2015-04-10,"GC20150401 spring 344",12.72
"GC20150901","fall",2015,344,"COR",8,0,0,2,2015-09-12,"GC20150901 fall 344",17.65
"GC20160519","spring",2016,344,"COR",5,11,0,0,2016-05-31,"GC20160519 spring 344",14.57
"GC20160827","fall",2016,344,"COR",1,0,0,0,2016-09-07,"GC20160827 fall 344",17.46
"GC20170402","spring",2017,344,"COR",13,11,0,0,2017-04-12,"GC20170402 spring 344",12.83
"GC20170425","spring",2017,344,"COR",0,142,434,0,2017-05-11,"GC20170425 spring 344",14.04
"GC20170525","spring",2017,344,"COR",8,11,0,0,2017-06-04,"GC20170525 spring 344",16.12
"GC20190518","spring",2019,344,"COR",8,3,0,0,2019-05-25,"GC20190518 spring 344",12.81
"GC20200902","fall",2020,344,"COR",40,0,0,0,2020-09-10,"GC20200902 fall 344",16.02
"GC20040501","spring",2004,352,"COR",0,18,0,0,2004-05-16,"GC20040501 spring 352",15.52
"GC20040515","spring",2004,352,"COR",36,0,0,0,2004-05-29,"GC20040515 spring 352",15.92
"GC20050514","spring",2005,352,"COR",0,26,0,0,2005-05-29,"GC20050514 spring 352",17.01
"GC20060408","spring",2006,352,"COR",0,30,0,0,2006-04-24,"GC20060408 spring 352",13.6
"GC20060507","spring",2006,352,"COR",24,0,0,0,2006-05-21,"GC20060507 spring 352",17.06
"GC20080327","spring",2008,352,"COR",0,24,0,0,2008-04-14,"GC20080327 spring 352",12.26
"GC20090326","spring",2009,352,"COR",0,28,0,0,2009-04-10,"GC20090326 spring 352",12.54
"GC20110507","spring",2011,352,"COR",0,25,0,0,2011-05-26,"GC20110507 spring 352",13.01
"GC20140524","spring",2014,352,"COR",0,16,0,0,2014-06-03,"GC20140524 spring 352",17.76
