Date,Time,Datetime,PIT,Species,RiverCode,RM,Side,Baited,Antenna,Antenna Type,TRIP_ID,,
9/15/2019,18:54,9/15/19 18:54,3DD.003BFB4127,FMS,COR,212.43,L,Y,DW02,Submersible,GC20190907,,
9/15/2019,18:54,9/15/19 18:54,3DD.003BFB4574,HBC,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/15/2019,18:55,9/15/19 18:55,3DD.003BFC862E,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,18:56,9/15/19 18:56,3DD.003BFB4E0E,HBC,COR,211.08,L,Y,FW05,Submersible,GC20190907,,
9/15/2019,18:59,9/15/19 18:59,3DD.003BFB0140,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/15/2019,19:00,9/15/19 19:00,3DD.003BFC8085,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:00,9/15/19 19:00,3DD.003D4BAE9B,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:01,9/15/19 19:01,3DD.003BFC8075,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:01,9/15/19 19:01,3DD.003D4D4BF7,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:04,9/15/19 19:04,3DD.003D4D4884,HBC,COR,212.43,L,Y,DW02,Submersible,GC20190907,,
9/15/2019,19:06,9/15/19 19:06,3DD.003BFC8827,FMS,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/15/2019,19:06,9/15/19 19:06,3DD.003BFCEA8B,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:08,9/15/19 19:08,3DD.003BFC805A,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:10,9/15/19 19:10,3DD.003BFC804B,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:11,9/15/19 19:11,3DD.003BFC8053,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:11,9/15/19 19:11,3DD.003D4D3ECF,HBC,COR,212.43,L,Y,DW02,Submersible,GC20190907,,
9/15/2019,19:11,9/15/19 19:11,3DD.003D4D5779,HBC,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/15/2019,19:12,9/15/19 19:12,3DD.003BFB10BB,HBC,COR,211.08,L,Y,FW05,Submersible,GC20190907,,
9/15/2019,19:12,9/15/19 19:12,3DD.003BFC807D,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:14,9/15/19 19:14,3DD.003D4D4A2B,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:15,9/15/19 19:15,3DD.003BFCE6E5,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/15/2019,19:16,9/15/19 19:16,3DD.003D4D3CBA,HBC,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/15/2019,19:16,9/15/19 19:16,3DD.003D4D3E4D,HBC,COR,211.08,L,Y,FW05,Submersible,GC20190907,,
9/15/2019,19:17,9/15/19 19:17,3DD.003BEF8F61,HBC,COR,211.08,L,Y,FW05,Submersible,GC20190907,,
9/15/2019,19:18,9/15/19 19:18,3DD.003BFC7DCF,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:19,9/15/19 19:19,3DD.003D4D4716,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/15/2019,19:20,9/15/19 19:20,3DD.003D4D3CB4,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:22,9/15/19 19:22,3DD.003BFCEC81,HBC,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/15/2019,19:25,9/15/19 19:25,3DD.003D4BB0EE,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:29,9/15/19 19:29,3DD.003D4D429B,HBC,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/15/2019,19:30,9/15/19 19:30,3DD.003D4D41E0,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:30,9/15/19 19:30,3DD.003D4D4242,HBC,COR,212.43,L,Y,DW02,Submersible,GC20190907,,
9/15/2019,19:31,9/15/19 19:31,3DD.003BFB44FF,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:32,9/15/19 19:32,3DD.003BFCE892,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:35,9/15/19 19:35,3DD.003D4D47F8,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,19:39,9/15/19 19:39,3DD.003D4D4224,HBC,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/15/2019,19:40,9/15/19 19:40,3DD.003D4D3DAC,HBC,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/15/2019,19:42,9/15/19 19:42,3DD.003BEF841A,FMS,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/15/2019,19:43,9/15/19 19:43,3DD.003D4D3CA5,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/15/2019,19:44,9/15/19 19:44,3DD.003D4D4718,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,19:49,9/15/19 19:49,3DD.003D4D3CA0,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,19:49,9/15/19 19:49,3DD.003D4D3DCB,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/15/2019,19:53,9/15/19 19:53,3DD.003D4D577B,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,20:05,9/15/19 20:05,3DD.003D4D3CEE,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,20:07,9/15/19 20:07,3DD.003D4BB106,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,20:10,9/15/19 20:10,3DD.003D4BB0C2,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/15/2019,20:11,9/15/19 20:11,3DD.003D4D576D,FMS,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/15/2019,20:14,9/15/19 20:14,3DD.003BFB438E,HBC,COR,211.08,L,Y,FW05,Submersible,GC20190907,,
9/15/2019,20:18,9/15/19 20:18,3DD.003BEF8A55,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,20:39,9/15/19 20:39,3DD.003D4D49D5,FMS,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/15/2019,20:51,9/15/19 20:51,3DD.003BFB61FE,HBC,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,20:51,9/15/19 20:51,3DD.003D4D3B31,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,20:52,9/15/19 20:52,3DD.003BFCE833,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,20:54,9/15/19 20:54,3DD.003BEF92A3,HBC,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/15/2019,20:57,9/15/19 20:57,3DD.003BFCE6A3,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,21:02,9/15/19 21:02,3DD.003BFB4F27,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,21:05,9/15/19 21:05,3DD.003D4D41A7,HBC,COR,211.08,L,Y,FW05,Submersible,GC20190907,,
9/15/2019,21:12,9/15/19 21:12,3DD.003BFB4595,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,21:28,9/15/19 21:28,3DD.003D4D4708,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,21:29,9/15/19 21:29,3DD.003D4D46C3,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,21:34,9/15/19 21:34,3DD.003D4D3FB0,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,21:47,9/15/19 21:47,3DD.003BEF8A07,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,21:52,9/15/19 21:52,3DD.003BEF8802,UNK,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,21:54,9/15/19 21:54,3DD.003D4BAEBE,HBC,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/15/2019,21:55,9/15/19 21:55,3DD.003BFCEC7C,HBC,COR,212.43,L,Y,DW02,Submersible,GC20190907,,
9/15/2019,21:58,9/15/19 21:58,3DD.003BEF8A4F,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,22:12,9/15/19 22:12,3DD.003BEF4B24,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,22:16,9/15/19 22:16,3DD.003D4D3B00,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,22:26,9/15/19 22:26,3DD.003BFB4964,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,22:39,9/15/19 22:39,3DD.003D4D3E1B,FMS,COR,212.43,L,Y,DW02,Submersible,GC20190907,,
9/15/2019,23:00,9/15/19 23:00,3DD.003BCA8579,HBC,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/15/2019,23:14,9/15/19 23:14,3DD.003D4BB0ED,HBC,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/15/2019,23:16,9/15/19 23:16,3DD.003BFB1A0C,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,23:33,9/15/19 23:33,3DD.003BFB412F,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,23:34,9/15/19 23:34,3DD.003BFB51B0,FMS,COR,212.43,L,Y,DW02,Submersible,GC20190907,,
9/15/2019,23:43,9/15/19 23:43,3DD.003BFC8234,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/15/2019,23:55,9/15/19 23:55,3DD.003D4D3DDC,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:00,9/16/19 0:00,3DD.003BFB1C27,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:00,9/16/19 0:00,3DD.003BFB4A01,HBC,COR,212.43,L,Y,DW02,Submersible,GC20190907,,
9/16/2019,0:00,9/16/19 0:00,3DD.003BFB4F27,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:00,9/16/19 0:00,3DD.003BFB51B0,FMS,COR,212.43,L,Y,DW02,Submersible,GC20190907,,
9/16/2019,0:00,9/16/19 0:00,3DD.003BFC804B,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:00,9/16/19 0:00,3DD.003BFC8053,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:00,9/16/19 0:00,3DD.003D4D3E1B,FMS,COR,212.43,L,Y,DW02,Submersible,GC20190907,,
9/16/2019,0:01,9/16/19 0:01,3DD.003BFB44FF,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:01,9/16/19 0:01,3DD.003D4BAE9B,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:01,9/16/19 0:01,3DD.003D4D3CB4,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:01,9/16/19 0:01,3DD.003D4D41BE,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,0:01,9/16/19 0:01,3DD.003D4D41E0,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:01,9/16/19 0:01,3DD.003D4D577B,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:02,9/16/19 0:02,3DD.003BEF4B24,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:02,9/16/19 0:02,3DD.003BFC8075,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:02,9/16/19 0:02,3DD.003D4BB0EE,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:02,9/16/19 0:02,3DD.003D4D3B00,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:03,9/16/19 0:03,3DD.003BFB412F,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:03,9/16/19 0:03,3DD.003D4D3DDC,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:03,9/16/19 0:03,3DD.003D4D4718,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:03,9/16/19 0:03,3DD.003D4D47F8,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:03,9/16/19 0:03,3DD.003D4D4BF7,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:04,9/16/19 0:04,3DD.003BFB6F9F,FMS,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,0:04,9/16/19 0:04,3DD.003D4D3DCB,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,0:05,9/16/19 0:05,3DD.003D4D4708,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:05,9/16/19 0:05,3DD.003D4D4A2B,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:06,9/16/19 0:06,3DD.003D4D576D,FMS,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,0:08,9/16/19 0:08,3DD.003BFB4964,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:09,9/16/19 0:09,3DD.003BFC8085,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:10,9/16/19 0:10,3DD.003BFC7DCF,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:10,9/16/19 0:10,3DD.003D4D5757,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:11,9/16/19 0:11,3DD.003D4BB0ED,HBC,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,0:12,9/16/19 0:12,3DD.003BFB43E5,HBC,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,0:12,9/16/19 0:12,3DD.003D4BAEBE,HBC,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,0:12,9/16/19 0:12,3DD.003D4D429B,HBC,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,0:12,9/16/19 0:12,3DD.003D4D4716,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,0:13,9/16/19 0:13,3DD.003D4BB0C2,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,0:13,9/16/19 0:13,3DD.003D4D3FB0,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:13,9/16/19 0:13,3DD.003D4D4BF5,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,0:14,9/16/19 0:14,3DD.003D4D3DAC,HBC,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,0:14,9/16/19 0:14,3DD.003D4D3E25,HBC,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,0:17,9/16/19 0:17,3DD.003BEF8A4F,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:17,9/16/19 0:17,3DD.003D4D4224,HBC,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,0:18,9/16/19 0:18,3DD.003BEF917A,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:18,9/16/19 0:18,3DD.003BFB1A0C,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:18,9/16/19 0:18,3DD.003D4D3CA5,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,0:18,9/16/19 0:18,3DD.003D4D49D5,FMS,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,0:21,9/16/19 0:21,3DD.003BFB0140,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,0:21,9/16/19 0:21,3DD.003D4D3CA0,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:24,9/16/19 0:24,3DD.003BFC805A,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:25,9/16/19 0:25,3DD.003BFCE6D4,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:25,9/16/19 0:25,3DD.003D4BB0F7,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,0:26,9/16/19 0:26,3DD.003BFB4E4D,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,0:37,9/16/19 0:37,3DD.003D4BB188,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:39,9/16/19 0:39,3DD.003BFC9A4F,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:40,9/16/19 0:40,3DD.003BEF841A,FMS,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,0:40,9/16/19 0:40,3DD.003D4BB106,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:46,9/16/19 0:46,3DD.003BEF8802,UNK,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:47,9/16/19 0:47,3DD.003D4D46C3,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,0:48,9/16/19 0:48,3DD.003D4D44CB,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,0:50,9/16/19 0:50,3DD.003BFC8827,FMS,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,0:57,9/16/19 0:57,3DD.003BFCEC81,HBC,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,0:58,9/16/19 0:58,3DD.003D4BAE70,HBC,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,0:58,9/16/19 0:58,3DD.003D4D3CBA,HBC,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,0:59,9/16/19 0:59,3DD.003D4D3B31,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,1:01,9/16/19 1:01,3DD.003BFB438E,HBC,COR,211.08,L,Y,FW05,Submersible,GC20190907,,
9/16/2019,1:02,9/16/19 1:02,3DD.003D4BAE69,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,1:10,9/16/19 1:10,3DD.003BFC865F,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,1:21,9/16/19 1:21,3DD.003BFB4E6F,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,1:25,9/16/19 1:25,3DD.003BFCE6E5,FMS,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,1:27,9/16/19 1:27,3DD.003D4D4668,HBC,COR,212.43,L,Y,DW02,Submersible,GC20190907,,
9/16/2019,1:34,9/16/19 1:34,3DD.003BFB4756,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,1:42,9/16/19 1:42,3DD.003D4BB6EA,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,1:50,9/16/19 1:50,3DD.003D4D48EB,HBC,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,1:54,9/16/19 1:54,3DD.003BFC862E,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,2:01,9/16/19 2:01,3DD.003BFCE892,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,2:08,9/16/19 2:08,3DD.003BFB4574,HBC,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,2:08,9/16/19 2:08,3DD.003BFC807D,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,2:17,9/16/19 2:17,3DD.003BFC99F8,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,2:22,9/16/19 2:22,3DD.003D4D4C15,HBC,COR,211.08,L,Y,FW05,Submersible,GC20190907,,
9/16/2019,2:27,9/16/19 2:27,3DD.003D4D3ECF,HBC,COR,212.43,L,Y,DW02,Submersible,GC20190907,,
9/16/2019,2:38,9/16/19 2:38,3DD.003D4D3CD1,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,2:42,9/16/19 2:42,3DD.003BFCE6BB,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,2:42,9/16/19 2:42,3DD.003D4BB6D0,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,3:06,9/16/19 3:06,3DD.003D4BB17F,FMS,COR,212.43,L,Y,DW02,Submersible,GC20190907,,
9/16/2019,3:35,9/16/19 3:35,3DD.003BFC9D8F,HBC,COR,212.43,L,Y,DW02,Submersible,GC20190907,,
9/16/2019,3:42,9/16/19 3:42,3DD.003D4BAF15,FMS,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,3:54,9/16/19 3:54,3DD.003D4D3FC8,FMS,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,3:54,9/16/19 3:54,3DD.003D4D475A,FMS,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,4:23,9/16/19 4:23,3DD.003D4D3AC9,HBC,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,4:26,9/16/19 4:26,3DD.003BFB69B2,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,4:32,9/16/19 4:32,3DD.003D4BB156,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,4:36,9/16/19 4:36,3DD.003BFB4532,HBC,COR,212.43,L,Y,DW02,Submersible,GC20190907,,
9/16/2019,4:40,9/16/19 4:40,3DD.003BFCEA8B,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,4:52,9/16/19 4:52,3DD.003BFC7F99,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,5:10,9/16/19 5:10,3DD.003D4D3AF8,HBC,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,5:20,9/16/19 5:20,3DD.003BEFE2C7,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,5:20,9/16/19 5:20,3DD.003D4BB6A8,FMS,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,5:25,9/16/19 5:25,3DD.003BFB4595,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,6:03,9/16/19 6:03,3DD.003BCF3F88,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,6:05,9/16/19 6:05,3DD.003BFB4975,HBC,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,6:16,9/16/19 6:16,3DD.003D4D3E4D,HBC,COR,211.08,L,Y,FW05,Submersible,GC20190907,,
9/16/2019,6:25,9/16/19 6:25,3DD.003D4D3CEE,FMS,COR,211.6,L,Y,FW06,Submersible,GC20190907,,
9/16/2019,6:29,9/16/19 6:29,3DD.003BFB69D2,HBC,COR,211.36,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,6:29,9/16/19 6:29,3DD.003D4BB0D5,FMS,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,6:30,9/16/19 6:30,3DD.003BFB1D72,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,6:37,9/16/19 6:37,3DD.003D4D4230,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,6:52,9/16/19 6:52,3DD.003BCF6AF4,FMS,COR,210.78,R,Y,FW02,Submersible,GC20190907,,
9/16/2019,7:02,9/16/19 7:02,3DD.003BEF8A63,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,7:05,9/16/19 7:05,3DD.003BFC8834,HBC,COR,211.67,L,Y,FW03,Submersible,GC20190907,,
9/16/2019,16:49,9/16/19 16:49,3DD.003D4D3D97,HBC,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,16:50,9/16/19 16:50,3DD.003D4D3AA4,HBC,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,16:51,9/16/19 16:51,3DD.003BFB496E,HBC,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,16:51,9/16/19 16:51,3DD.003BFC9A9B,HBC,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,16:51,9/16/19 16:51,3DD.003D4BB0CB,HBC,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,16:52,9/16/19 16:52,3DD.003BFB4405,HBC,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,16:57,9/16/19 16:57,3DD.003BFB517E,HBC,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,16:57,9/16/19 16:57,3DD.003D4D3EA0,HBC,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,16:58,9/16/19 16:58,3DD.003D4D3E2B,HBC,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,16:58,9/16/19 16:58,3DD.003D4D4239,HBC,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,17:01,9/16/19 17:01,3DD.003BFB10F8,HBC,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,17:05,9/16/19 17:05,3DD.003D4D4933,HBC,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,17:06,9/16/19 17:06,3DD.003BFB4EAC,HBC,COR,213.21,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,17:08,9/16/19 17:08,3DD.003BFB4DFD,HBC,COR,213.21,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,17:08,9/16/19 17:08,3DD.003BFC8608,FMS,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,17:09,9/16/19 17:09,3DD.003BFC7DAC,FMS,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,17:11,9/16/19 17:11,3DD.003BFB6226,HBC,COR,213.21,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,17:14,9/16/19 17:14,3DD.003BFB011B,HBC,COR,213.21,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,17:17,9/16/19 17:17,3DD.003BFC8222,FMS,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,17:17,9/16/19 17:17,3DD.003D4D4212,HBC,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,17:19,9/16/19 17:19,3DD.003BFB4E70,HBC,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,17:20,9/16/19 17:20,3DD.003D4BB142,HBC,COR,212.8,L,Y,FW02,Submersible,GC20190907,,
9/16/2019,17:27,9/16/19 17:27,3DD.003BFCEA55,HBC,COR,213.21,L,Y,DW05,Submersible,GC20190907,,
9/16/2019,17:28,9/16/19 17:28,3DD.003BFC8612,HBC,COR,213.21,L,Y,DW05,Submersible,GC20190907,,
