ACCESS_FISH_ID,error correction,TRIP_ID,START_DATE,RIVER_CODE,GEAR_CODE,SPECIES_CODE,TOTAL_LENGTH,PITTAG,DATASHEET_SAMPLE_ID,WEIGHT,STATION_ID,START_RM,SAMPLE_NOTES,BH notes,SEX_CODE,SEX_COND_CODE,SEX_CHAR_CODE,DISPOSITION_CODE
249987,,SHI20190620,06/21/2019,COR,HB,FMS,493,3D9.1C2DE15C95,H9,851,2,,RR,,U,N,T,RA
267308,x,SHI20150609,06/14/2015,COR,HB,FMS,405,3D9.1C2DE26B30,H3,405,1,108.4,"MILE108.4 RIVER RIGHT
MIDDLE TAMRAM IN CAMP",fixed river mile,M,N,T,RA
267243,x,SHI20150830,09/05/2015,SHI,HB,FMS,404,3D9.1C2DE26B30,H53,405,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,B,RA
250009,,SHI20190620,06/21/2019,COR,HB,FMS,460,3D9.1C2DE2795D,H11,776,2,,RL,,U,N,B,RA
268953,x,SHI20140909,09/13/2014,COR,HB,FMS,360,3DD.003B9C2A1D,H10,375,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
269076,x,SHI20140909,09/14/2014,COR,HB,FMS,362,3DD.003B9C2A1D,H32,365,,108.83,RM 108.83,fixed river mile,U,N,N,RA
268839,x,SHI20140909,09/13/2014,COR,HB,FMS,305,3DD.003B9C2A7E,H2,245,,108.53,"SHANNON'S CAMP
RM 108.53
RR",fixed river mile,U,N,N,RA
267458,x,SHI20150609,06/16/2015,COR,HB,FMS,373,3DD.003B9C2B0E,H11,405,3,109.2,JUST UPSTRAM OF SHINIMU BOAT PARKING,fixed river mile,M,N,T,RA
260944,,SHI20140610,06/14/2014,COR,HB,FMS,387,3DD.003B9C2B28,H6,,,,,,U,N,N,RA
267280,x,SHI20150830,09/05/2015,SHI,HB,FMS,447,3DD.003B9C2CD7,H55,660,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
267109,x,SHI20150830,09/05/2015,SHI,HB,FMS,337,3DD.003B9C2CFB,H42,290,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
269265,x,SHI20140909,09/15/2014,COR,HB,FMS,350,3DD.003BA01080,H56,350,,109.18,"
RM 109.18
RL",fixed river mile,U,N,N,RA
267448,x,SHI20150609,06/16/2015,COR,HB,FMS,403,3DD.003BA02379,H12,505,3,109.2,DOWNSTREAM OF H11,fixed river mile,M,N,T,RA
268940,x,SHI20140909,09/13/2014,COR,HB,FMS,352,3DD.003BA023B5,H10,345,,108.61,"IN CRACK
RM 108.61
RL",fixed river mile,U,N,N,RA
267413,,SHI20150609,06/16/2015,COR,HB,FMS,308,3DD.003BA023B8,H2,240,3,,,,U,N,N,RA
250055,x,SHI20190620,06/20/2019,COR,HB,FMS,428,3DD.003BA023D4,H3,654,1,109.15,"RM 109.15, RR",fixed river mile,U,N,C,RA
267244,x,SHI20150830,09/05/2015,SHI,HB,FMS,390,3DD.003BA02571,H53,390,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,C,RA
267136,x,SHI20150830,09/05/2015,SHI,HB,FMS,340,3DD.003BA0271F,H55,325,SHI,,,Need to check datasheets - not sure if below falls in Shinumo or mainstem.,U,N,N,RA
269020,x,SHI20140909,09/14/2014,COR,HB,FMS,397,3DD.003BA02768,H23,590,,108.74,RM 108.74,fixed river mile,M,R,T,RA
269052,x,SHI20140909,09/14/2014,COR,HB,FMS,344,3DD.003BA02923,H30,320,,108.81,RM 108.81,fixed river mile,U,N,N,RA
